# time and total probability for each time step
3.2750000000000001e-03	1.0000000000000073e+00
3.3000000000000000e-03	1.0000000000000089e+00
3.3250000000000003e-03	1.0000000000000107e+00
3.3500000000000001e-03	1.0000000000000080e+00
3.3750000000000000e-03	1.0000000000000071e+00
3.4000000000000002e-03	1.0000000000000069e+00
3.4250000000000001e-03	1.0000000000000044e+00
3.4500000000000004e-03	1.0000000000000089e+00
3.4750000000000002e-03	1.0000000000000080e+00
3.5000000000000001e-03	1.0000000000000060e+00
3.5250000000000004e-03	1.0000000000000095e+00
3.5500000000000002e-03	1.0000000000000051e+00
3.5750000000000001e-03	1.0000000000000089e+00
3.6000000000000003e-03	1.0000000000000102e+00
3.6250000000000002e-03	1.0000000000000058e+00
3.6500000000000000e-03	1.0000000000000038e+00
3.6750000000000003e-03	1.0000000000000071e+00
3.7000000000000002e-03	1.0000000000000082e+00
3.7250000000000000e-03	1.0000000000000082e+00
3.7500000000000003e-03	1.0000000000000093e+00
3.7750000000000001e-03	1.0000000000000075e+00
3.8000000000000000e-03	1.0000000000000089e+00
3.8250000000000003e-03	1.0000000000000071e+00
3.8500000000000001e-03	1.0000000000000104e+00
3.8750000000000000e-03	1.0000000000000053e+00
3.9000000000000003e-03	1.0000000000000033e+00
3.9250000000000005e-03	1.0000000000000095e+00
3.9500000000000004e-03	1.0000000000000058e+00
3.9750000000000002e-03	1.0000000000000082e+00
4.0000000000000001e-03	1.0000000000000064e+00
4.0249999999999999e-03	1.0000000000000013e+00
4.0499999999999998e-03	1.0000000000000042e+00
4.0750000000000005e-03	1.0000000000000060e+00
4.1000000000000003e-03	1.0000000000000053e+00
4.1250000000000002e-03	1.0000000000000107e+00
4.1500000000000000e-03	1.0000000000000095e+00
4.1749999999999999e-03	1.0000000000000042e+00
4.2000000000000006e-03	1.0000000000000107e+00
4.2250000000000005e-03	1.0000000000000069e+00
4.2500000000000003e-03	1.0000000000000075e+00
4.2750000000000002e-03	1.0000000000000100e+00
4.3000000000000000e-03	1.0000000000000102e+00
4.3249999999999999e-03	1.0000000000000124e+00
4.3500000000000006e-03	1.0000000000000091e+00
4.3750000000000004e-03	1.0000000000000129e+00
4.4000000000000003e-03	1.0000000000000122e+00
4.4250000000000001e-03	1.0000000000000089e+00
4.4500000000000000e-03	1.0000000000000107e+00
4.4749999999999998e-03	1.0000000000000067e+00
4.5000000000000005e-03	1.0000000000000111e+00
4.5250000000000004e-03	1.0000000000000067e+00
4.5500000000000002e-03	1.0000000000000084e+00
4.5750000000000001e-03	1.0000000000000095e+00
4.5999999999999999e-03	1.0000000000000049e+00
4.6250000000000006e-03	1.0000000000000104e+00
4.6500000000000005e-03	1.0000000000000047e+00
4.6750000000000003e-03	1.0000000000000113e+00
4.7000000000000002e-03	1.0000000000000078e+00
4.7250000000000000e-03	1.0000000000000104e+00
4.7499999999999999e-03	1.0000000000000129e+00
4.7750000000000006e-03	1.0000000000000104e+00
4.8000000000000004e-03	1.0000000000000100e+00
4.8250000000000003e-03	1.0000000000000091e+00
4.8500000000000001e-03	1.0000000000000098e+00
4.8750000000000000e-03	1.0000000000000113e+00
4.8999999999999998e-03	1.0000000000000122e+00
4.9250000000000006e-03	1.0000000000000091e+00
4.9500000000000004e-03	1.0000000000000047e+00
4.9750000000000003e-03	1.0000000000000080e+00
5.0000000000000001e-03	1.0000000000000115e+00
5.0250000000000000e-03	1.0000000000000075e+00
5.0500000000000007e-03	1.0000000000000064e+00
5.0750000000000005e-03	1.0000000000000075e+00
5.1000000000000004e-03	1.0000000000000107e+00
5.1250000000000002e-03	1.0000000000000080e+00
5.1500000000000001e-03	1.0000000000000073e+00
5.1749999999999999e-03	1.0000000000000113e+00
5.2000000000000006e-03	1.0000000000000127e+00
5.2250000000000005e-03	1.0000000000000062e+00
5.2500000000000003e-03	1.0000000000000060e+00
5.2750000000000002e-03	1.0000000000000084e+00
5.3000000000000000e-03	1.0000000000000098e+00
5.3249999999999999e-03	1.0000000000000069e+00
5.3500000000000006e-03	1.0000000000000093e+00
5.3750000000000004e-03	1.0000000000000073e+00
5.4000000000000003e-03	1.0000000000000095e+00
5.4250000000000001e-03	1.0000000000000087e+00
5.4500000000000000e-03	1.0000000000000056e+00
5.4749999999999998e-03	1.0000000000000080e+00
5.5000000000000005e-03	1.0000000000000087e+00
5.5250000000000004e-03	1.0000000000000104e+00
5.5500000000000002e-03	1.0000000000000093e+00
5.5750000000000001e-03	1.0000000000000118e+00
5.5999999999999999e-03	1.0000000000000087e+00
5.6250000000000007e-03	1.0000000000000060e+00
5.6500000000000005e-03	1.0000000000000078e+00
5.6750000000000004e-03	1.0000000000000115e+00
5.7000000000000002e-03	1.0000000000000109e+00
5.7250000000000001e-03	1.0000000000000100e+00
5.7499999999999999e-03	1.0000000000000053e+00
5.7750000000000006e-03	1.0000000000000053e+00
5.8000000000000005e-03	1.0000000000000071e+00
5.8250000000000003e-03	1.0000000000000082e+00
5.8500000000000002e-03	1.0000000000000078e+00
5.8750000000000000e-03	1.0000000000000091e+00
5.8999999999999999e-03	1.0000000000000087e+00
5.9250000000000006e-03	1.0000000000000115e+00
5.9500000000000004e-03	1.0000000000000080e+00
5.9750000000000003e-03	1.0000000000000053e+00
6.0000000000000001e-03	1.0000000000000089e+00
6.0250000000000000e-03	1.0000000000000069e+00
6.0500000000000007e-03	1.0000000000000084e+00
6.0750000000000005e-03	1.0000000000000067e+00
6.1000000000000004e-03	1.0000000000000107e+00
6.1250000000000002e-03	1.0000000000000111e+00
6.1500000000000001e-03	1.0000000000000104e+00
6.1749999999999999e-03	1.0000000000000073e+00
6.2000000000000006e-03	1.0000000000000095e+00
6.2250000000000005e-03	1.0000000000000047e+00
6.2500000000000003e-03	1.0000000000000078e+00
6.2750000000000002e-03	1.0000000000000078e+00
6.3000000000000000e-03	1.0000000000000058e+00
6.3249999999999999e-03	1.0000000000000087e+00
6.3500000000000006e-03	1.0000000000000073e+00
6.3750000000000005e-03	1.0000000000000115e+00
6.4000000000000003e-03	1.0000000000000084e+00
6.4250000000000002e-03	1.0000000000000124e+00
6.4500000000000000e-03	1.0000000000000038e+00
6.4750000000000007e-03	1.0000000000000093e+00
6.5000000000000006e-03	1.0000000000000104e+00
6.5250000000000004e-03	1.0000000000000087e+00
6.5500000000000003e-03	1.0000000000000087e+00
6.5750000000000001e-03	1.0000000000000095e+00
6.6000000000000000e-03	1.0000000000000109e+00
6.6250000000000007e-03	1.0000000000000122e+00
6.6500000000000005e-03	1.0000000000000104e+00
6.6750000000000004e-03	1.0000000000000091e+00
6.7000000000000002e-03	1.0000000000000113e+00
6.7250000000000001e-03	1.0000000000000056e+00
6.7499999999999999e-03	1.0000000000000089e+00
6.7750000000000006e-03	1.0000000000000089e+00
6.8000000000000005e-03	1.0000000000000089e+00
6.8250000000000003e-03	1.0000000000000100e+00
6.8500000000000002e-03	1.0000000000000084e+00
6.8750000000000000e-03	1.0000000000000087e+00
6.9000000000000008e-03	1.0000000000000122e+00
6.9250000000000006e-03	1.0000000000000080e+00
6.9500000000000004e-03	1.0000000000000095e+00
6.9750000000000003e-03	1.0000000000000100e+00
7.0000000000000001e-03	1.0000000000000135e+00
7.0250000000000000e-03	1.0000000000000122e+00
7.0500000000000007e-03	1.0000000000000127e+00
7.0750000000000006e-03	1.0000000000000127e+00
7.1000000000000004e-03	1.0000000000000073e+00
7.1250000000000003e-03	1.0000000000000091e+00
7.1500000000000001e-03	1.0000000000000100e+00
7.1750000000000000e-03	1.0000000000000087e+00
7.2000000000000007e-03	1.0000000000000104e+00
7.2250000000000005e-03	1.0000000000000095e+00
7.2500000000000004e-03	1.0000000000000113e+00
7.2750000000000002e-03	1.0000000000000111e+00
7.3000000000000001e-03	1.0000000000000073e+00
7.3250000000000008e-03	1.0000000000000129e+00
7.3500000000000006e-03	1.0000000000000147e+00
7.3750000000000005e-03	1.0000000000000071e+00
7.4000000000000003e-03	1.0000000000000100e+00
7.4250000000000002e-03	1.0000000000000089e+00
7.4500000000000000e-03	1.0000000000000129e+00
7.4750000000000007e-03	1.0000000000000095e+00
7.5000000000000006e-03	1.0000000000000109e+00
7.5250000000000004e-03	1.0000000000000069e+00
7.5500000000000003e-03	1.0000000000000078e+00
7.5750000000000001e-03	1.0000000000000075e+00
7.6000000000000000e-03	1.0000000000000082e+00
7.6250000000000007e-03	1.0000000000000078e+00
7.6500000000000005e-03	1.0000000000000095e+00
7.6750000000000004e-03	1.0000000000000087e+00
7.7000000000000002e-03	1.0000000000000084e+00
7.7250000000000001e-03	1.0000000000000115e+00
7.7499999999999999e-03	1.0000000000000075e+00
7.7750000000000007e-03	1.0000000000000095e+00
7.8000000000000005e-03	1.0000000000000127e+00
7.8250000000000004e-03	1.0000000000000129e+00
7.8500000000000011e-03	1.0000000000000144e+00
7.8750000000000001e-03	1.0000000000000087e+00
7.9000000000000008e-03	1.0000000000000100e+00
7.9249999999999998e-03	1.0000000000000091e+00
7.9500000000000005e-03	1.0000000000000127e+00
7.9750000000000012e-03	1.0000000000000131e+00
8.0000000000000002e-03	1.0000000000000100e+00
